N1,N2,N3,N4,N5,N6,N7
24.94524571,2.759798175,7.345150318,4.724010317,1.112683279,6.631344523,2.207606015
22.21782188,2.232619351,1.948943048,7.965581768,2.973081262,7.456377107,3.399119542
18.18766665,2.010594242,1.196818308,5.518833628,0.243848584,3.14594835,2.167410698
19.32548489,1.686707912,3.38172967,4.973592178,2.01646314,4.786675393,3.770557877
15.27572551,3.597568695,5.436612074,3.556540715,0.914528059,4.622969896,3.437477066
20.27935406,3.093516987,6.228342099,4.889680468,1.596661493,4.123185824,2.665629108
22.8107467,2.615710348,3.016278903,6.298470216,0.380091498,4.624741395,1.453059993
16.96490965,3.288221237,4.562085244,5.629776605,1.277596698,6.377533801,2.376744082
23.30744083,1.725568202,5.377368357,7.444899713,1.162893667,5.869343773,0.847573934
23.95806098,1.437817976,3.112364802,6.522683012,1.179168057,7.035108968,0.646459163
24.90290822,1.87225811,5.08412712,8.425067059,1.114702022,5.523732079,4.577332003
32.41811855,4.180203212,2.714997006,5.667656883,2.671482151,8.630480038,2.393782599
15.72277839,3.219971892,7.310544938,7.090995248,2.984541539,7.822006358,1.422569994
21.92443086,0.4912233,0.860304645,10.55823188,1.113872351,6.087682327,6.105583319
33.71721349,0.104251916,1.52755848,10.00095496,1.994415709,11.01231221,4.991356221
28.21812406,0.945981275,6.250830026,6.757587334,2.385205076,8.586841339,4.888217418
36.2812694,1.245259684,1.414518096,8.08774015,1.519698136,6.698700981,6.271142297
28.93638977,1.71660224,6.573890706,8.179898905,1.495231574,5.065482633,5.381352568
28.67284009,1.321070462,3.709579346,6.565084398,1.304455942,5.524933697,0.169425137
31.03644821,3.346638669,4.892275085,11.41273176,2.205059866,8.397934958,3.059846135
25.27215474,1.627860952,3.472083248,8.545536816,0.529947154,4.896236489,1.723203029
32.12603199,1.309859644,3.616868687,7.121899047,4.118411466,4.602836507,0.857474174
28.40493906,3.753414497,3.391152985,8.305835506,1.012143904,6.948702397,9.23206703
20.34921608,2.399387425,5.596911595,5.7268285,0.55792073,5.060591262,5.914183885
16.67651259,3.547719203,8.046531292,9.188679329,3.478215358,8.250044709,5.811549177
29.31080894,3.676304276,3.9167797,10.66401553,0.413415102,6.564746798,7.214085966
20.94066194,2.096093267,6.895927969,10.29550437,4.241648282,6.198028967,3.008902088
31.62711197,1.481474537,6.730859005,8.778863524,1.718720024,7.235109848,4.617258675
27.83500924,2.05054715,8.654410309,4.089999632,0.834660532,7.257348767,3.217073001
19.73932037,1.117537382,3.294773212,3.491989869,1.350002664,6.51155454,7.709252613
22.33023968,2.447460101,1.898910618,7.83634376,2.952978482,8.377698025,7.2804499
31.61507958,3.447607799,4.382348096,8.631307835,0.281817934,4.497204366,2.355456442
23.84526393,3.516112073,6.650088065,5.947524101,1.469619532,8.621482758,4.788238618
27.43442093,0.566635201,5.65712327,8.081294842,1.214338498,8.542684154,3.176596918
19.69557863,0.868964544,1.867440761,5.617260791,2.033002287,7.268490232,0.521053058
17.57416507,1.755636286,3.802331279,5.593882722,1.664365688,5.67755924,4.340967675
24.36154498,0.469437186,5.244841379,7.941050986,1.452435165,12.24860761,3.234488164
20.64418432,1.372181953,3.168243462,3.886068063,2.251348819,6.687062402,2.853086504
25.8256042,0,2.073705855,8.9353514,2.019518098,5.452404222,1.742917246
24.4983632,1.327920209,2.31363617,8.03464554,2.043552504,3.45459955,2.697124577
22.20122996,1.235721929,4.753398234,4.696907432,2.339323217,4.044444594,2.232218605
18.43017348,1.15621959,7.395361723,3.587580484,1.571144464,5.543454126,3.327154719
22.21987926,1.877956592,6.984242352,3.655435055,1.085248005,7.921035398,1.790544283
17.58614324,1.106223986,3.270582065,8.709028001,2.58897104,3.974388186,1.87648277
20.46356511,2.759778419,1.499269617,5.053178672,0,3.116410846,2.38068899
11.84678339,0.310071258,1.527217796,3.100815751,1.679017612,4.521664757,0.039757743
4.635850344,0.494536859,0.408020038,5.397388024,1.894984343,3.777648509,1.514337219
14.39412045,1.476265789,0,4.176333444,1.243835332,6.208418896,3.585040582
12.01993627,0.015726096,1.941212045,5.090727887,1.401825317,3.734570352,2.834658146
11.42904123,0.529846058,2.957458655,5.795130989,0.805605248,1.525184357,1.481972225
15.76998119,0.035765697,0.53502123,1.887846971,0.058175787,2.42242428,1.73700691
16.20103777,0,2.095675964,3.280897885,1.574305109,2.786394127,1.331246366
14.80146473,0.52134352,1.558669882,1.384123365,1.976312566,5.526113305,0.853095562
7.377894611,0.869507577,0.033551863,3.106015848,1.138442225,1.886244957,0.561592058
16.97472556,0.839500353,0,5.170153828,1.71395207,2.725964411,1.402264373
9.438489129,0.407508296,2.301439104,1.594981728,0.973524154,1.125090718,2.62747981
10.28013105,0.704358455,0.722361581,3.897274695,0.591153104,4.951279789,0.193857649
13.8205749,0.245255317,0,0.778803973,2.203799976,3.844582178,1.012195021
12.62308094,0.960337678,2.644057402,2.052482258,2.006159044,3.058705957,4.89985975
12.37600733,1.182935549,0.38464036,4.973072353,1.609387181,5.062189683,2.069553241
6.164254852,1.005251349,0.057065447,4.152898865,0,0.778580067,0.666481171
13.02982387,0.034416937,2.259724437,5.604166557,0.241515379,2.484884201,0
17.64101302,0,3.726780839,3.475371688,0,1.140813908,2.379226456
11.14940979,0.021618894,1.826207585,1.568154719,1.144906341,3.263768338,1.285075654
9.910116951,0,0.604209847,0.828225796,1.802289431,2.674015577,0.01795154
13.3396687,0,0,2.028098744,1.628922582,3.524964698,0
1.819050526,0.129692381,1.627049552,2.205491106,0.902328626,1.729455272,1.082246373
4.291223264,0,1.652641144,3.356852769,1.370912545,1.333485402,2.376697505
0,0.414851406,1.296207267,0.445956749,0.444166861,2.450771649,0.766204486
8.120684262,0,0,0,0.578594626,2.321684523,1.976554019
5.732328657,0,0.768296512,2.434858788,0.037315797,1.939810732,0.873271974
0.239997882,0.115163596,0.463862511,1.348535464,0.207610771,0,1.404472632
5.684424309,0.350573499,1.229386319,0.967793313,0.158966699,1.708436176,1.800129346
5.048309405,0,0.161717831,1.337523837,0.792498711,1.390447167,1.828476609
4.781734033,1.484883262,0,0,0,0,1.085306912
9.857823992,0,0,0,0.924744644,0.865533723,0.672602425
4.844164146,0,0,1.140434855,0.786246787,1.115060672,0.751449312
6.211153231,0.367381136,1.576000596,0,1.391819889,3.070695892,1.009496695
10.82172357,0,0,0,0.668671986,3.183781854,2.135239025
4.403491764,0.409421248,0.97886256,2.970691624,0.648015217,3.657806268,0
0.477845809,0.075070292,0,3.177824386,0.388494121,2.963348133,0
6.710918357,1.265397571,0.661251159,0,0,1.366848743,0.38624195
4.701587936,0.945001205,3.457606976,1.140638387,0.450893765,1.0450974,2.129333462
11.42263619,0,2.277902647,4.101507185,0,1.312066656,0.994270961
0,0.668311052,0.371333729,2.500242427,0.88830051,1.054116513,0.739138192
6.271053058,0.183939065,0,2.457162081,0,2.908272547,0.847816518
8.91687844,0.392154331,0.598682383,1.537920616,0.075941609,3.729457347,0.481468764
13.37157532,0.299885288,1.447694557,4.124601366,0,2.783907398,0.530458726
8.48813151,0.491949908,0,6.085638132,0.879230774,2.073736306,0
8.84667895,0,0,0,1.334110591,3.053456694,1.037307101
6.266629758,0.603854887,0,0.189089377,0.123959746,1.82354768,1.055814452
9.585771242,1.832045164,0.161105648,0.251998826,0.918351133,5.711109835,0.893684649
8.27953866,0,1.008994015,1.822522205,0,0,0
7.663130575,0.283728238,0,2.175261778,0.189294729,0.58754316,0.419212575
10.3810385,0.409231876,0.294477205,0,0.050673057,0.628794339,1.128325832
13.39044252,0,0.507103229,3.17279103,0.205795997,2.253773562,0.776907564
0.161645823,1.896909681,0.771192935,1.659803942,0.61991746,0,0.228413421
7.262294587,1.10211263,1.032935763,1.010269708,0.539908661,1.669017147,0.031550013
4.87357244,0.707729099,0,0,1.462932639,1.55578482,1.561901339
0,0,0,0.83202167,0.253850301,2.291199347,0.220332992
4.32070592,0,0,6.47016921,0,1.240038292,0.118464978
12.46099017,0,0,1.345341025,0.88091857,2.732764116,0.372076665
3.755152155,0.085104181,0,1.432515783,1.842650754,2.880236794,1.343872063
11.18739351,1.088351598,0.480999845,0.016906705,0.868254105,1.399987786,1.400197094
12.66577969,0.103156613,0,0.602104676,0.003285253,0.339232194,0.601764336
5.424536401,1.136966776,0,2.39666487,0.633930375,0.038684871,0.620532081
3.901487277,1.595111479,0.741146751,1.815680616,0.088632508,0,0
5.943009805,0.249721893,1.401650797,1.754303843,1.473035162,4.104836148,0
8.547302913,0.215001287,0,2.947905056,1.187416277,2.520943863,0
6.471487631,0.847825966,0,5.064565543,0,0,0.705271345
8.385071093,0.531873047,0,0.163749499,0.930308265,0,0
13.22199973,1.474386669,1.676895327,3.169063306,0.560051043,0.125297362,0
7.884546268,1.058791696,0,4.876701937,0,0.194002404,0
15.29842297,0.17549918,0,2.698482065,0.383922974,0,0.370086068
9.456386874,1.975543101,0.823388941,0.796808761,0,1.462934377,0.010206958
15.21827747,0.531024804,1.111436751,0,0.476773047,1.449906533,0.32987211
20.4235331,2.087397603,3.55082991,3.275141446,1.677534662,3.334726561,0.120562151
17.87246196,1.816515801,1.079102579,5.149929304,0.628015707,1.148234633,0
20.37100085,3.097686435,0.94934264,0.85440756,1.315535374,0,0
19.66395016,3.566604644,5.637216671,0,0,3.27032475,0
19.80274118,5.046952352,1.189101859,0,0.245717908,4.191272515,1.804281097
28.05205343,2.648959868,0.817350692,5.651753483,0.932363795,3.606816779,2.606344801
21.62244786,2.024869348,3.893725535,4.125555211,0.932961339,0.840048759,0.837022473
20.93322134,0.618035821,4.306973179,3.531377186,0.715081587,5.615450612,0.127998026
32.3842595,2.024936889,1.663498261,6.354316947,0.601986912,2.691056373,2.905528309
13.74777866,0.604370186,2.85742395,2.242708887,0.017640972,1.064736784,1.988000326
21.29053568,3.345194392,1.190461958,3.93301768,1.272740904,2.381058863,1.075835379
28.04878415,3.950171813,2.31731295,6.75971105,0.227586713,3.421519627,2.827786355
22.34932031,1.357531205,4.959540344,8.561460951,2.073302027,3.391350923,0.679554418
18.68388315,1.613913036,5.926775137,10.31710985,0.352573847,2.660497397,2.246974971
15.17173998,1.400624395,2.061307951,6.901994324,0.423659082,3.87465774,0
18.21130012,2.882532983,2.19890653,6.44665199,1.563237865,5.39491912,3.706376434
27.42806963,2.207062875,5.053268758,6.426901449,2.171361153,5.190669142,3.981161769
30.80692669,2.231292513,5.339566873,8.631577603,1.679536448,8.795813281,2.957922873
30.01712702,3.117197892,6.365288627,8.508789914,2.192486809,2.828664258,3.957580298
31.49177633,1.686463283,5.371518645,5.624502868,0.945172753,2.299563447,1.77130421
20.30108458,4.032730105,3.748867903,9.849939865,0.702048062,2.742871724,8.520575613
23.65320062,1.294252115,2.80905641,10.25734247,1.956534802,5.704556177,4.920162007
27.06298247,0.000254618,4.615312732,8.254845151,0.196313196,7.8278237,3.095072109
22.7270673,2.098697828,4.124068855,9.980741735,2.60785166,6.393983208,0.374574173
24.34160847,2.413564452,2.778766732,8.398503757,0.177905056,4.959654461,5.853679279
24.06971801,1.733103301,4.991708807,7.096234422,2.563944244,6.113416766,2.201291505
16.46038145,4.276946002,7.024622502,10.34150939,0.834789711,5.073078944,0.514532232
22.42385919,1.721552059,0.992636362,9.513238504,1.392423131,6.323676652,1.095372826
28.63349468,1.306838592,3.647872791,8.480130314,1.229240215,7.145497998,0.389657718
18.4977331,0,1.726746513,5.53882286,2.348546897,3.319181836,2.300547861
23.66340521,1.655915972,1.0467669,2.859269225,1.341116255,5.538616613,3.504805127
28.53680773,1.963991927,2.951269374,4.652757977,1.54932778,6.170681546,3.682903885
38.56420252,2.233768941,5.694745943,8.326088783,1.190591513,7.654536611,1.294604139
29.60513018,1.999289197,0.981070808,8.091278285,1.396646414,6.280122613,0.767405394
25.85937788,3.944027156,7.145562983,10.68964495,1.91157311,6.725183591,2.611880344
27.81276444,2.896268978,7.458910793,4.562805239,3.323351213,8.021435081,1.789593275
17.97917073,4.073393856,2.394972108,1.350752062,0.834755183,6.176901544,5.398720503
11.76559402,2.612927371,6.775199407,7.011264368,1.299496613,9.751401259,3.87976259
24.96395303,2.40270787,3.196608358,8.298538311,2.247824284,6.35231268,1.235320628
26.80094626,2.724360736,4.924997031,9.376092847,1.905170257,8.780326597,1.758726694
36.11259861,2.198346549,3.953061451,11.57386592,4.071037593,6.922855638,3.721461191
28.62809967,1.425410483,5.855191469,9.071007311,2.013851485,6.983102763,3.550860753
35.10010334,5.936392042,7.035284289,8.524308197,1.227730788,4.990953673,2.384936307
26.92127099,2.11162437,4.423064313,8.080206128,0.956348387,7.868423643,0.736952893
22.72360656,2.671170623,7.726562799,8.48655604,2.861042896,5.121618131,3.882348763
29.5211206,2.868898429,3.671049403,10.86385896,1.547031608,11.38067861,5.414494116
28.48875197,1.678491851,8.131789917,9.867329154,2.604526553,9.615326564,1.635148579
29.09889692,1.136853806,9.398506622,11.04451137,2.290965116,7.906096066,4.413653757
36.39650625,2.042996413,3.960014085,7.205071706,1.894660768,8.672538607,3.466109045
32.34903226,2.361377463,3.027527438,10.26022834,0.562891203,11.77302779,4.083729699
26.93653955,3.116407036,4.747861596,14.86670498,1.550418936,9.719757507,5.313470926
17.42500086,4.550452222,4.121162457,11.86150245,3.496809883,9.378611038,7.579731034
24.20662739,2.065864026,7.165031148,12.27268055,1.352114248,4.235690106,5.746776588
30.71869913,3.288884021,4.60465402,10.09427844,0.616200098,8.532620931,0.410382025
26.63819075,0.705275387,10.71556239,8.717239511,2.40326479,18.10104947,2.805039131
28.14888883,4.030805871,3.092100692,10.20382266,0.85129573,13.28742179,8.62435812
23.03549743,1.516241646,4.302613361,8.178220045,3.113839064,11.73905838,4.381207462
26.56773066,4.16121078,5.326826645,6.948538028,1.002701754,16.16919435,4.319445788
25.77783077,2.854292316,8.432015503,8.047767123,2.374166781,11.40306833,7.467367059
27.66286632,3.767563689,5.417831171,6.199315609,1.287301747,11.90924509,2.813087194
28.38654397,1.4852252,4.115654042,8.515753423,1.283740413,8.745408523,7.390556729
21.34073303,1.819907857,4.661582894,9.718092428,1.564554344,10.61328638,6.849316635
30.78016624,0.79247992,4.54009694,6.561021865,4.723075778,3.660285289,3.463710042
29.20718396,0.512669224,2.581021947,11.91544962,2.24314895,14.29808189,4.810548608
22.82706367,0,2.034363149,10.73589912,1.058939382,8.838555002,4.642297679
26.98698282,1.289540337,6.003788019,7.993248668,1.642323357,8.699132772,1.926914539
31.7380515,0,6.85666997,6.611724993,1.112079272,9.584554379,2.57961279
30.41615072,2.436421843,5.822979788,8.773185402,0.983477466,4.753201704,0.963606657
30.84506651,0.295635225,5.306077289,10.2908544,1.387675385,7.754444929,3.365715833
30.6965382,2.963272066,3.790133699,9.499730678,0.950159101,7.535195183,4.612213204
26.07888113,0.340244687,3.743064894,8.542844242,1.602843037,5.978833062,2.344283914
30.46683124,1.510864993,5.99365335,6.049097175,1.350285257,6.26853288,2.269428031
29.76478568,2.205629498,4.73586908,6.654095386,1.522523048,5.547135983,3.013365582
23.5943686,1.936313137,0,4.883518713,2.889005591,3.845118626,3.333002942
27.50310849,1.428774208,5.108976815,5.982014198,3.261166179,5.965946506,0.410147676
29.11717305,0.801111942,3.059833248,10.33519372,2.297098862,10.96382524,2.449792381
25.31776103,1.649479648,1.99822924,6.872360422,3.217798853,8.290464837,1.182961038
12.41032863,0,5.251590861,7.595652904,0.516476049,5.207059923,2.276895042
18.17142423,1.660559309,2.626823998,3.768103306,2.193899523,6.128337974,1.242527495
16.02137019,0.707679545,2.825645013,3.450392965,1.513624904,5.042021737,4.597150279
14.76199349,3.534592913,2.516347675,7.173376818,0,4.095445057,7.170367583
15.15959642,0.897706648,1.418947582,5.142874225,2.288595439,10.2206832,0.246054914
17.87457568,1.307788446,3.013467122,5.277082316,0.544555356,4.559234611,2.052071175
14.4048411,0.658863539,5.60450821,3.77085904,0.808317022,7.012531389,2.277871272
21.5831819,0,1.112946956,4.394116273,0.522185303,3.900222777,0.923998449
16.1502753,1.277694712,0.322273244,3.672411514,0.404316693,3.009823712,3.300194832
16.93737056,1.96060226,1.520603261,4.745080904,0.401228551,4.481431209,3.169076461
7.337541625,2.467062487,1.803004691,5.69677766,0.717026755,2.585957434,0.956284107
6.689558405,0.087473719,4.293440777,2.974300242,0.009128108,6.026273871,2.230716317
9.884365439,0.636874191,2.364296447,5.042963214,1.019903824,5.653247286,0.691430063
9.593866187,1.740983306,1.584786793,5.503466286,0,5.64243705,0.19909362
15.61983696,1.316538764,0.640885602,6.260441787,1.262733976,4.199942093,2.777077049
7.457090299,0.209077949,1.702177878,5.202167306,0.448357158,5.431381556,1.451261571
1.706097134,1.637150509,1.528862612,2.527823574,0.078384193,0.843134374,1.307291643
3.853031232,0.188745031,3.201606184,2.570732782,0,2.531120051,2.061339344
8.556356195,0.491073529,1.371068035,0.224857707,0,3.98107924,0.125814122
0,1.481283085,1.268783302,2.819631967,0,5.668401022,1.91174114
0,0,0.849615414,3.014995755,0,2.518740281,1.56516483
0.254917276,0,2.468183176,3.542893096,0.479037727,1.596160956,0
2.229917249,0,1.316701039,2.049825269,0.223833346,1.16020249,0
4.511057235,0,2.568261965,2.156406166,0,0,0.941238706
0,0,1.226716133,1.660029027,1.424969748,0.409909909,2.291545614
2.523354075,0.054706564,0.764457101,2.159272969,0.795316721,2.911463964,2.072656843
5.64601918,0.853879137,0.925385882,0,0.144063043,3.63859299,1.087110911
11.86591171,0.461556457,0,3.371071919,0.047805906,1.22398162,0.555742391
4.346111653,0.833955314,0,3.080013735,0,1.947772418,1.35085046
8.641222038,0.906139114,2.360614911,2.435409867,0.332408728,0,0
9.717931405,0.551696773,1.428919184,0,1.254912167,1.953025864,0
0.654427435,0.336648087,1.365350419,0,0,2.107163527,0
4.649925046,0,0.455752825,1.332545306,0.405576814,1.235811866,0
14.21686181,1.388350183,1.317232961,0.366476246,1.398483097,2.494625924,0.37971747
16.93330085,0.45437099,0.571382632,2.468294176,0,0,0.475038564
14.9908231,0.501505855,0,1.634973247,0,0,0.696093441
22.35293538,0.350469575,0.852482774,0.00626536,0.063907871,0.719114566,1.125838498
4.283120139,0.706462875,1.144125945,0,0.821128256,0.90368903,0
0.22240256,0,0,0,0.386873593,0.080300016,1.17985569
2.947793458,1.279142082,0.188265149,0,0,2.289313375,0.192899551
10.79021577,1.172365825,0,0,0,0.537963082,0.714047171
3.266339693,0,1.9369993,1.701401853,0.644392929,0.505610692,0
10.27932692,0.050257397,1.997742524,0,0,2.14123673,0.874486024
0,1.241022845,2.144231048,0,0,3.111094584,0
8.688224602,1.597919824,0.986380617,0,0.757379908,0.732357544,1.12675976
3.535654086,0.374002158,1.064009624,0,0,0.887222869,0
0,0,1.805233333,2.493558695,0,1.801356299,1.078740388
3.084706171,0.059938428,0.150092807,0,0,2.213305022,0.534549741
0.886936354,0.259679862,1.968333009,0,0,0.108815115,0
0.010972595,1.353830163,0.023263297,0,0.23793364,2.126969362,0.803255696
0.407512341,0.755049014,1.69992383,1.128271729,0,0.596298985,0.021587428
11.63487618,0.401467077,0,2.148963274,0.83354771,1.034310053,0
4.418304621,1.367161894,1.191145912,2.074806293,0,2.491711242,0
3.245676529,0.409002972,0,1.232552723,1.047197807,0.061932602,0.941673558
8.417571044,0.566358416,0.440888951,3.478188667,0,0.569061238,1.36654766
11.81850838,0,1.919989144,1.578790774,0.807057021,3.842151081,0.964722705
3.616502781,0,0,0,0.290008938,1.913457385,2.427674682
6.236108524,0,1.80814729,3.41596871,0,0.590360265,0
2.082225395,0.590694564,0.48642028,2.064228893,0.666399794,1.678748027,0
7.199239603,0.431718664,2.603258725,0,0.771624282,3.263383294,1.891457286
7.24028557,0.855860445,1.973913491,4.780014784,0.358367788,0,0
0,1.710773827,1.861591144,3.67142576,1.077211251,1.690104493,0.136000495
4.353344899,2.886117825,0,3.363215215,0.889798982,2.029389901,1.251885008
7.645945309,2.134847492,0.685882322,0.507125706,1.084294855,0.35118618,0
7.268769704,0.224185532,0.884005728,1.891278443,0.340183122,0,1.476964642
4.162408768,0.831083066,2.185470782,1.621305668,2.297370644,0,2.557093095
1.276891816,0.508715239,1.549393139,3.344626603,2.286293236,2.343440397,1.05710622
3.44473816,2.238360258,1.954100561,6.573742952,1.92200094,0,0.112961763
7.935167805,1.119155953,2.998542535,0.565500338,0.640954643,0.980023749,1.936102799
21.01126654,1.111590674,3.681688776,3.316977561,1.596016012,3.178099243,0.452176776
28.90695981,0.50832852,1.835496183,2.478198581,1.884941709,1.809939825,0
18.8973895,1.006073043,2.286595555,2.999370718,0,3.035926123,1.152075044
20.30665179,1.933667839,3.571552915,8.366335943,1.636915207,1.904966179,1.425457947
31.00931701,1.477566147,2.465264244,9.11901488,0.484368955,0.771604593,1.160949365
21.32832981,1.166573322,3.066714498,5.305272125,0,5.843503678,1.574650129
39.43934682,1.3495822,6.486345051,2.348358117,0,2.679103974,2.510165598
38.03433544,2.142121297,4.166001945,4.886795871,0.45453409,2.313688125,1.156777632
33.2704629,6.431389654,5.505181985,10.30414917,1.278879116,6.098061154,4.429968161
34.41910036,3.29249412,3.666989799,11.97767062,1.956151555,5.186957958,0.973074259
39.29295832,4.568538875,3.977964177,9.130389619,1.365852424,5.682864104,3.312600817
45.33786138,0.915720254,4.58667648,9.18981934,1.542009003,3.975919658,1.307179256
61.81366286,0.995705296,10.63756897,9.716075591,1.489419443,3.584052,2.566508254
56.12848807,1.52351942,3.01198514,6.50474844,1.968660064,6.400922885,4.925615981
59.34047828,1.464864834,6.585545573,12.36137101,2.261465742,2.942335061,9.920592891
59.55190794,3.027599543,11.66481328,14.5315549,3.548879236,5.651518775,4.00137962
66.06854457,3.160860506,7.600282258,13.59584922,2.210858287,2.900693241,5.507586445
62.9602721,3.430877407,9.469882785,13.40376064,0.802050748,9.53901796,4.842941538
61.30399399,3.476057373,6.823427431,10.26647523,0.790964329,4.808911866,3.530653668
67.01069835,4.520344036,4.463568375,10.0757898,0.975369139,6.696858956,4.236486054
63.42274397,2.697826745,6.729866284,13.85955187,0.954011928,10.60552011,3.325806463
56.41029701,5.086001265,4.853278749,10.42283763,0.180131873,8.368103435,3.243492159
65.27502127,4.758646664,5.983307036,14.84582206,1.32958005,7.443330809,3.123923066
62.66628637,3.973253927,4.335749883,13.07468367,2.052044906,12.46599139,3.66029914
41.19588925,3.88724015,9.667624799,12.29728284,1.165426523,7.11366414,4.992244297
54.09425757,3.621691213,6.807371568,10.63962398,1.686532736,11.59593174,6.807840622
50.15815668,1.303577447,5.576788256,7.080235352,1.001511725,8.270492433,6.764895487
47.41733456,1.999775713,5.96934401,6.850403976,3.69317649,7.950284422,2.641684577
44.43332187,4.187184727,6.232642014,9.244055768,1.950543672,5.260754242,5.236738502
56.93127354,2.920203315,3.585796889,10.09802859,2.935307069,7.296228067,1.462152667
41.47180536,1.695327798,4.278452024,7.850611814,0,7.285047606,1.289196773
41.77224854,1.938919474,2.670098492,7.384534673,0.686116448,6.699163701,3.156847792
59.21384051,2.366604098,5.799136373,6.157566928,0.630504201,3.649703281,3.05357624
46.21460588,0.930241993,4.05573027,4.276467103,1.238977843,6.341937596,4.778297022
39.30658175,2.452672481,7.937224144,7.413551642,2.940260912,7.440267695,4.930348124
47.85763987,1.617875071,4.828349142,8.024024528,2.195987816,4.079852551,2.491460948
41.23395008,3.73136314,4.862486432,9.49645884,0.594762804,3.772685353,2.918601141
53.24508046,1.682210201,2.941397789,11.43457644,1.314049595,4.115198803,2.804176736
50.23140158,2.778681803,4.792394621,8.208033792,1.480579418,1.402328344,3.725604736
50.26958883,2.995344191,7.36171235,7.044941394,1.399337322,6.799702419,3.132748183
43.56900043,1.498974286,5.295091109,5.83131522,2.306826198,5.541419972,5.980393891
39.70245758,0.410658783,3.238713188,10.26890005,3.378284844,7.808793381,3.447715635
53.80616996,0.90210383,5.191669964,10.63999958,1.779471106,6.370286591,1.886529504
56.43264655,2.079025744,3.638305856,8.578662348,1.243840305,9.190302325,5.233295507
54.47805749,1.912301177,9.118676951,9.219871681,4.640624339,10.82426446,3.475310312
48.43691654,4.198530906,6.833424871,8.692411921,1.274254234,8.388158717,5.944644422
45.98929487,1.686897225,9.252509499,9.349024559,2.822522939,7.477692352,3.443033128
37.58979502,1.373632869,5.032921591,8.316693907,1.255845619,10.42917052,5.219519845
45.232632,2.56244081,7.263073048,9.084992949,1.724609158,10.67309451,2.097901337
45.28022559,3.026253091,3.648068944,8.955320303,2.050335048,10.58622797,2.899517539
39.02688362,3.331098175,7.120533337,6.91741085,3.74469478,8.708106349,2.82549065
38.92289936,2.507738018,7.435973815,13.00663728,1.061932527,8.33816695,4.25257027
33.5057532,1.583327927,9.110346009,9.191956785,4.980902776,6.827006255,3.371951157
46.09597844,4.774200254,6.789931527,7.857051301,4.456901738,10.10210995,4.955027515
37.10823,4.584285349,9.421092278,6.488063767,3.380530383,16.50054674,5.919927201
31.08491167,1.826286766,5.362788572,8.785056983,3.405078827,13.27462906,6.512478225
39.64239615,1.394192563,7.16297604,8.103553923,2.073940389,8.89874331,3.510499432
39.37777505,2.854564375,5.136914908,8.585670595,2.882508235,9.528362892,4.787345993
29.63450697,0,7.557693233,11.64552355,1.02044186,7.411368147,1.353345257
34.65795569,2.428311627,5.644058165,9.736302861,4.391529511,11.28844874,2.526500248
25.83044482,1.721276594,4.507493167,8.313211762,1.671122382,16.58310679,2.576130499
29.95989386,1.684537641,8.624994499,7.988305022,1.942943716,12.47718161,3.502838321
31.90303852,1.307700898,4.671596374,6.152903691,0.033006724,9.275801621,1.249994799
37.60911761,1.492455355,6.543593207,16.61449309,1.397748635,4.422508314,1.947651807
27.32165956,1.224403045,3.786312583,12.74771181,0.678660839,6.919040781,0.099073265
20.68777544,2.173634709,1.240091804,8.77099174,1.79867818,7.600010428,3.659956802
27.6494157,0.454777628,3.934744917,7.49084088,1.221335313,9.107952159,3.45659523
21.01995404,0,1.746993529,2.515178593,0.152218988,4.916984806,2.376816745
23.27693049,0.870907916,5.241512766,7.43879869,2.249519906,9.363336634,2.873492346
27.69020214,0.532049118,2.957287287,3.764814785,0.782759147,3.867622917,1.610028783
10.60078727,1.535171613,2.113217402,5.053688912,1.300432901,5.644175299,5.102363195
11.28842884,0.641948895,2.134313001,8.002009971,1.564273338,5.408762399,1.518836167
16.42053958,1.015401566,2.106984909,4.757446101,0.223078068,6.742079439,0.281974827
18.15004203,1.783318647,1.432024963,3.390646929,2.122364361,1.51271741,0
25.38374269,2.250955296,2.102382489,2.360058834,2.564117412,7.626375048,0.644030819
16.20707226,1.721114677,4.671594467,2.231982436,2.336300938,5.827670065,1.677372243
9.920455248,0.362900522,2.407359533,3.010056492,1.397820379,3.071278066,1.444696727
8.3844708,1.198396491,3.835638424,4.309784435,2.034027497,4.973878161,1.768709599
12.17685885,1.405882596,5.740612909,2.596189965,1.128598654,3.077170045,1.753384955
19.00687376,1.012202002,1.484610226,3.895167214,1.299239999,1.052740393,1.976418188
26.77198425,1.880441774,4.357303418,2.419744765,3.039783065,4.885744341,4.940366768
11.86638458,1.634895826,1.445750242,0,0.369286915,2.895689577,0.894027223
14.9968237,0.481906199,3.332449115,5.071537103,0.327473468,3.061780811,0
16.05230927,0.72109749,0.486366559,1.267833966,0,3.508746625,0.635710688
14.43955937,1.13654559,0.66906683,3.648005033,0.696156493,4.731892674,0
13.89785906,0.445591968,1.987158585,2.482378418,0.094087946,4.458324138,0
13.77786857,0.813661767,2.054306125,2.060311051,0.415678886,6.934458419,2.046233392
10.22530903,0.660301329,1.62643627,1.929380156,1.06794472,2.445289211,1.368802776
11.18307627,2.074167752,3.566383104,3.921854121,0,3.513859228,1.188401476
13.16091367,1.807423118,3.714480368,2.51977983,2.776975297,3.562644967,0
9.21244445,0,3.93823232,2.074602474,0.16815325,3.254615794,3.674610676
