N1,N2,N3,N4,N5,N6,N7
2.2167659,0.3765544,0.4844195,0.3607408,0.3888585,0.81021196,0.5875939
0.6220137,-0.06608155,-0.032940965,-0.035752635,0.042554557,0.5480364,0.41736317
0.16753256,0.19178316,0.21583523,0.13875403,0.20976919,0.6545051,0.5000535
0.9492003,-0.011376532,0.36449495,0.415733,0.62774646,0.35905704,0.077925205
1.2154089,-0.1510438,-0.20987473,0.26780143,0.10022527,0.6219595,0.8357723
3.584886,0.27279338,1.2375238,0.281274,0.26306063,0.42264637,0.9135742
3.184113,0.75319105,0.03301372,0.879341,0.4850309,0.15683062,-0.016685965
1.8950087,0.46897385,0.19779767,0.57935727,0.30425853,0.8092492,0.10488641
0.38202155,0.06482598,0.034124274,0.16664423,0.31598872,0.9224654,0.19881022
0.6499125,-0.25424817,0.26887956,0.47041383,0.23750454,0.6128779,0.4730121
1.5188566,0.22091398,0.5468937,0.46594778,0.3845117,0.82117945,0.23039615
1.5023085,0.53449816,0.6579679,0.31840625,0.5029444,0.4620076,0.30243433
2.1918225,0.2971358,0.33135334,0.54565966,0.6082176,1.0377182,0.1921804
3.5109677,0.6022429,0.99629784,0.65509236,0.47293198,0.19327338,0.6097392
3.4352717,0.074379176,0.71452177,0.79992497,0.5958715,0.39939532,0.6955334
4.3099837,0.5395789,0.5420989,0.874874,0.5528938,1.5695838,1.0349091
2.3243585,0.38008127,0.5928558,1.0884444,0.40414262,0.63865525,0.35172868
3.6192994,0.44291577,0.6278013,1.2650255,0.4662909,-0.019786516,0.19473147
3.7547278,0.30497345,0.43446293,1.1302794,1.072557,1.0645787,0.29614627
5.2705417,0.24343082,1.0449911,0.6989428,0.327263,0.2974225,0.5296433
7.536426,0.98545367,1.6355934,1.038159,0.62043893,0.5916653,0.34747934
8.389181,0.6734672,0.50862515,1.2171215,0.359762,1.108646,0.45796037
5.9368596,0.6292784,0.25116935,1.5315229,0.4045421,1.510574,0.525602
9.025643,1.2646545,1.3912764,1.393113,0.63373846,1.2936531,0.061793562
9.805573,0.73670644,1.3684287,1.5115463,1.0330373,1.7027708,0.78500044
15.722343,1.6131982,2.2891772,2.4362686,0.8373067,1.6379112,0.30379355
13.258974,1.6623727,1.8329967,2.2726536,0.68465245,1.8244115,0.2609179
18.111712,2.1093063,2.5592234,3.2091315,1.5994136,1.2032665,0.11036241
20.01352,4.12464,1.2576209,2.5720124,1.22646,2.104951,1.200202
23.991526,3.0268857,3.4574337,3.1291757,0.24593824,1.9742535,1.11649
26.849169,0.8333574,4.2074947,4.262325,0.2726894,3.0951254,1.153484
